Period,Amplitude,kfᴸᴬ,krᴸᴬ,kfᴸᴷ,krᴸᴷ,kcatᴸᴷ,kfᴸᴾ,krᴸᴾ,kcatᴸᴾ,kfᴬᴷ,krᴬᴷ,kfᴬᴾ,krᴬᴾ,DF,L,K,P,A,Kdᴸᴬ,Kdᴬᴷ,Kdᴬᴾ,Kmᴸᴷ,Kmᴸᴾ
129.2,0.25901,1.25452,19.78694,1.78808,0.00216,0.01814,0.02333,1.9109,10.90701,1.01352,0.00624,0.66695,0.0516,10000.0,7.88259,1.92721,0.04264,1.48478,15.77257,0.00616,0.07737,0.01135,549.41761
135.26154,0.27832,2.08836,20.38943,0.75923,0.00216,0.01814,0.02333,1.59678,11.94658,3.25477,0.7096,1.52593,0.0589,10000.0,7.50972,3.10013,1.24896,0.57812,9.76337,0.21802,0.0386,0.02674,580.51255
123.10714,0.25517,0.29295,15.14596,0.97698,0.00216,4.22264,1.58676,2.14868,11.0464,0.72267,3.75992,0.59532,0.04564,10000.0,3.80788,0.52652,0.04264,1.75224,51.70093,5.20284,0.07666,4.32434,8.31575
118.96667,0.24656,1.1913,19.78667,1.76208,0.00216,0.01814,0.02333,2.46933,10.78892,1.24462,0.00624,1.04026,0.0616,10000.0,8.32606,1.91734,0.04264,1.47788,16.60937,0.00501,0.05922,0.01152,568.29212
145.76667,0.21944,3.21357,20.27239,1.30625,0.00216,2.18366,0.02333,1.21425,13.03413,1.13592,1.89297,0.47498,2.87747,10000.0,3.78859,5.58854,0.01,6.45329,6.30838,1.66646,6.0581,1.67335,610.73216
117.96875,0.2904,1.05733,20.87992,1.21399,0.00216,0.01814,0.02333,1.83096,9.90632,2.00326,0.00624,0.6893,0.05393,9999.403228629857,8.19953,1.90776,0.04264,1.44292,19.7477,0.00311,0.07824,0.01672,503.09845
150.23333,0.2682,1.05733,19.61718,1.08345,0.00216,0.01814,0.02333,3.67959,10.5655,1.77484,0.00624,0.67956,0.03568,10000.0,8.25905,1.85874,0.04264,1.44259,18.55343,0.00352,0.0525,0.01874,610.59128
115.1375,0.28436,1.17999,19.11386,1.48086,0.00216,0.01814,0.02299,1.92115,10.64905,1.27119,0.00624,0.35925,0.05911,10000.0,8.2865,1.91937,0.04264,1.52379,16.19829,0.00491,0.16453,0.01371,546.70942
144.93333,0.26865,1.05752,19.6198,1.0311,0.00216,0.01814,0.02299,3.36841,9.72494,1.9637,0.00624,0.83893,0.03706,9999.403228629857,8.28852,1.92924,0.04264,1.49411,18.55264,0.00318,0.04418,0.01969,569.46286
126.61429,0.28445,1.05733,18.85226,1.58386,0.00216,0.01814,0.02333,4.64626,10.07058,1.89157,0.00624,0.67956,0.04732,10000.0,8.27067,1.85874,0.04264,1.37984,17.82999,0.0033,0.06963,0.01282,630.81176
124.26667,0.24785,0.94691,19.57848,2.06923,0.00216,0.01814,0.02299,2.19817,10.03591,2.27679,0.00624,1.48219,0.05049,10000.0,8.35509,1.92924,0.04264,1.49411,20.67623,0.00274,0.03407,0.00981,532.09089
139.4,0.14486,0.66242,20.4326,1.58587,2.73159,0.01814,4.32936,2.61088,13.22997,4.0078,3.94252,4.00075,4.88417,10000.0,5.55744,2.60021,0.04264,1.4692,30.84527,0.98371,1.22082,1.7339,3.65894
119.68,0.28613,1.12534,19.59353,1.63778,0.00216,0.01814,0.02333,2.95509,10.44231,2.18384,0.00624,0.91751,0.05196,10000.0,7.54945,1.92721,0.04264,1.47251,17.41119,0.00286,0.05663,0.01239,574.25657
122.76,0.28034,1.44325,19.55153,0.76528,0.00216,0.01814,0.02333,1.02599,10.25173,0.93802,0.00624,0.42253,0.05202,10000.0,7.29604,2.0771,0.04264,1.51138,13.54688,0.00665,0.12312,0.02653,483.39975
123.61333,0.27555,1.07917,19.52534,1.68378,0.00216,0.01814,0.02299,2.34061,11.08312,1.5854,0.00624,0.63591,0.05444,10000.0,8.75939,1.99337,0.04264,1.52784,18.093,0.00394,0.08561,0.01206,583.83177
176.83,0.24641,1.01816,16.40619,2.02041,0.00216,0.01814,0.02337,0.85863,11.67692,0.88461,0.00624,0.4916,0.07451,10000.0,8.25049,2.64778,0.04264,1.72384,16.11351,0.00705,0.15157,0.01005,536.37986
153.19167,0.23564,1.41739,17.59836,5.89776,1.91604,3.09089,0.02268,0.90656,15.49894,0.40281,0.00624,0.21553,0.07557,9999.887647141235,8.09157,5.41384,1.30515,3.49358,12.41607,0.01549,0.35065,0.84896,723.28153
125.91429,0.28077,1.25452,19.63093,2.57955,0.00216,0.01814,0.02333,2.51202,10.37135,1.1709,0.00624,0.50945,0.05035,10000.0,7.83749,1.94775,0.04264,1.45987,15.64821,0.00533,0.09883,0.00787,552.22352
122.88667,0.30311,0.83005,18.97472,2.08103,0.00216,0.01758,0.02333,3.20476,13.47968,0.99885,0.00555,0.4571,0.05511,10000.0,7.64618,1.8718,0.04264,1.49897,22.8597,0.00555,0.12057,0.00948,715.14995
110.94375,0.25071,1.04467,16.47852,2.12857,0.00216,0.36639,3.4744,3.61526,7.80473,2.03808,0.15205,1.10261,4.49032,9998.318021694942,6.96102,3.77024,0.55754,3.65214,15.77392,0.0746,4.07244,0.17315,3.2869
126.4,0.2738,1.50658,19.77086,1.73047,0.00216,0.01814,0.02333,1.50884,10.89951,1.01962,0.00624,0.42253,0.05202,10000.0,7.31884,1.89095,0.04264,1.54586,13.123,0.00612,0.12312,0.01173,531.86227
156.7,0.24977,3.59876,17.83577,1.08345,0.00216,1.9457,0.02333,3.35205,12.75106,2.45413,2.6846,3.36938,1.80686,9998.806457259714,7.75516,2.48938,0.04264,2.17325,4.95608,1.09391,0.53626,1.79782,690.23188
122.69333,0.28579,1.39683,19.7769,1.68371,0.00216,0.01814,0.02333,2.85081,10.5456,1.31741,0.00624,0.50945,0.05241,10000.0,7.36096,1.85456,0.04264,1.44935,14.15841,0.00474,0.10288,0.01206,574.21411
121.59333,0.28015,0.9138,19.84813,1.65275,0.00216,0.01814,0.02299,2.14396,10.6974,1.52207,0.00624,0.57201,0.05444,10000.0,8.78219,1.91937,0.04264,1.47391,21.72048,0.0041,0.09517,0.01228,558.5028
167.06364,0.25613,1.04057,19.66339,2.51867,0.00216,0.01814,0.02265,1.50404,11.39303,0.92498,0.00624,0.47132,0.09295,10000.0,8.11121,1.75338,0.04264,1.55673,18.8967,0.00675,0.19721,0.00806,569.283
123.17333,0.28081,1.52615,19.55153,1.22931,0.00216,0.01814,0.02333,1.02599,10.49235,0.93802,0.00624,0.42253,0.05202,10000.0,7.29604,2.09195,0.04264,1.5516,12.81098,0.00665,0.12312,0.01651,493.71369
136.43077,0.26269,1.14009,19.24705,1.28859,0.00216,0.01814,0.02333,2.8041,10.32313,1.73347,0.00624,0.68576,0.04546,9999.403228629857,8.50793,1.84061,0.04264,1.42154,16.88211,0.0036,0.0663,0.01575,562.6757
81.75652,0.25835,1.32519,18.60811,1.53117,0.00216,0.01814,0.02333,2.36987,11.49213,1.39985,0.00624,0.30186,0.05866,9999.924464606212,9.09773,2.00911,0.04264,1.48882,14.04188,0.00446,0.19432,0.01326,594.17049
123.31333,0.27478,1.18132,18.8926,1.93567,0.00216,0.01814,0.02324,1.77459,10.60046,2.19021,0.00624,0.86987,0.05198,9999.924464606212,7.85534,1.94657,0.04264,1.5079,15.99275,0.00285,0.05976,0.01049,532.49944
124.96667,0.27445,1.62156,20.64451,0.83266,0.00216,0.01814,0.02332,0.8662,10.66587,1.14305,0.00624,0.39187,0.04975,9999.760190004752,7.69268,2.12289,0.04264,1.55672,12.73125,0.00546,0.12694,0.02438,494.50886
173.92,0.26068,1.47071,19.62786,1.23184,0.00216,0.01814,0.02299,1.18347,10.64061,0.86019,0.00624,0.49499,0.07249,10000.0,7.71549,2.02134,0.04264,1.57301,13.34587,0.00725,0.14644,0.01648,514.25863
133.45385,0.27197,1.3094,19.62489,1.15638,0.00216,0.01814,0.02333,2.82123,9.97979,1.57936,0.00624,0.55036,0.04546,9999.403228629857,8.35145,1.94144,0.04264,1.50238,14.98771,0.00395,0.08261,0.01755,548.6937
186.02222,0.22294,1.33648,19.73964,1.75999,0.00216,0.01814,0.02299,1.66632,10.63976,0.94179,0.00624,0.35461,0.07249,10000.0,8.10573,1.94869,0.04264,1.56727,14.76985,0.00663,0.20441,0.01153,535.22238
171.85,0.21092,1.01289,20.95998,6.15267,3.17937,0.1446,3.65693,1.17485,7.73755,1.59004,4.82977,0.48298,1.6782,9997.066819080956,9.65259,1.62422,0.1223,1.08892,20.69328,3.03753,3.47465,0.54025,2.43713
122.26,0.28392,1.03649,18.73211,1.80572,0.00216,0.01814,0.02333,2.51363,11.41165,2.3307,0.00624,0.75298,0.04979,9997.718447436182,8.13282,2.00256,0.04264,1.53265,18.07263,0.00268,0.06613,0.01124,596.88323
127.62857,0.28326,1.25452,18.36381,2.13601,0.00216,0.01814,0.02333,1.89854,10.6207,1.82188,0.00624,0.59264,0.04546,9999.403228629857,7.35743,1.92721,0.04264,1.51098,14.63817,0.00343,0.07671,0.0095,536.61579
131.85,0.26401,1.25452,19.6044,1.65754,0.00216,0.01814,0.02333,3.30408,10.21958,1.32643,0.00624,0.55036,0.04546,9999.403228629857,7.77482,1.92721,0.04264,1.48478,15.62707,0.0047,0.08261,0.01225,579.66808
124.0,0.29312,0.83735,19.24705,1.82893,0.00216,0.01814,0.02333,2.76188,9.97634,1.75367,0.00624,0.55036,0.04546,10000.0,8.2281,1.92721,0.04264,1.48478,22.98556,0.00356,0.08261,0.0111,546.00163
96.40526,0.2796,1.20731,19.6502,1.74023,0.00216,0.01814,0.02299,2.05602,10.46137,2.92013,0.00624,1.0562,0.07898,10000.0,7.79585,1.94869,0.04264,1.48039,16.27604,0.00214,0.07478,0.01167,544.41298
151.325,0.25465,39.96748,60.90316,82.54993,46.53037,34.49743,18.40414,5.09337,53.76731,52.3088,13.35824,33.00959,74.84429,9914.433245649114,64.95522,36.27572,29.46066,16.76785,1.52382,0.25537,2.26735,0.98156,3.19823
150.525,0.25587,4.33161,14.89483,1.13148,0.00216,2.95017,4.17743,3.22644,9.60851,0.54125,0.00624,2.64768,2.74553,9999.403228629857,6.61109,0.24379,0.04264,1.57873,3.43864,0.01153,1.03695,2.60926,3.07245
177.69,0.26039,0.85817,16.93972,0.45056,0.00216,0.5623,0.75909,4.6117,9.577,0.28374,2.28663,0.37036,0.03805,9999.372595683139,9.80462,1.83516,0.04264,1.2857,19.73944,8.05893,0.10274,1.25278,18.69181
167.51818,0.24922,1.05017,19.70137,1.22662,0.00216,0.01814,0.02299,1.10733,10.63601,0.56214,0.00624,0.21553,0.05501,10000.0,8.64234,1.99202,0.04264,1.55233,18.76016,0.0111,0.25525,0.01655,510.74706
106.47222,0.28986,2.0654,25.9358,2.41201,3.37003,1.22434,0.07049,4.97279,11.25165,0.27345,0.15391,0.44091,3.72467,10000.0,5.22592,5.12129,0.04264,0.71657,12.55731,0.56287,8.44776,1.90478,230.1652
131.72143,0.27174,1.14018,19.24683,0.85668,0.00216,0.01814,0.02333,1.80578,11.90866,0.90284,0.00624,0.31679,0.04991,10000.0,8.62758,1.97189,0.04264,1.50074,16.8805,0.00691,0.15755,0.0237,587.84565
168.86,0.24868,5.07146,19.96634,1.19695,0.00216,0.01814,2.63761,3.48141,15.72709,1.10484,2.11419,2.32154,1.66594,10000.0,6.26847,5.50395,1.46978,5.26926,3.937,1.91358,0.7176,0.01696,7.28255
128.15,0.25182,1.10397,18.41496,2.22921,0.00216,0.01758,0.02333,2.48643,13.01223,0.91477,0.00555,0.6496,0.05944,9997.718447436182,8.17461,1.81824,0.04264,1.496,16.68072,0.00606,0.0915,0.00885,664.32329
114.30625,0.29852,0.93941,20.33993,0.91962,0.00216,0.01814,0.02333,3.4587,9.74097,2.29771,0.00624,0.62544,0.04855,9999.403228629857,8.321,2.08088,0.04264,1.64604,21.65189,0.00272,0.07763,0.02207,565.78104
129.82143,0.27235,1.50027,18.36381,1.65754,0.00216,0.01814,0.02333,1.95222,10.67462,1.82188,0.00624,0.48849,0.04546,9999.403228629857,7.62341,1.92721,0.04264,1.51098,12.24035,0.00343,0.09307,0.01225,541.22759
119.56667,0.26338,0.91849,19.35065,1.20723,0.00216,0.01814,0.02333,2.12149,10.55422,1.6869,0.00624,0.76515,0.06005,9999.457923602358,8.72448,1.80399,0.04264,1.42866,21.06801,0.0037,0.07849,0.01682,543.32233
162.76364,0.25195,1.02788,20.64542,0.97447,0.00216,0.01814,0.74958,0.74734,14.72943,2.80587,0.00624,0.39197,1.81351,10000.0,7.70073,1.99986,0.98883,2.39494,20.08536,0.00222,4.62659,0.02083,20.64721
126.92143,0.26303,1.35694,18.99118,1.2543,0.00216,0.01814,0.02333,1.79343,11.90571,0.86653,0.00624,0.30172,0.05511,10000.0,8.81818,2.03311,0.04264,1.50971,13.99563,0.0072,0.18266,0.01618,587.18952
92.85,0.28098,1.27028,19.14743,3.73404,3.26266,2.32733,0.02299,0.9193,7.38438,5.41884,0.00624,1.66592,2.69201,10000.0,8.3407,5.81624,0.04264,0.35732,15.07338,0.00115,1.61593,1.49704,361.14817
108.94706,0.27768,1.2055,18.8162,1.5526,0.00216,0.01814,0.02284,1.91651,11.60845,0.75795,0.00624,0.33289,0.07451,10000.0,8.71473,2.07512,0.04264,1.56327,15.60857,0.00823,0.22383,0.01307,592.28208
124.80667,0.28081,1.47127,19.78667,1.73047,0.00216,0.01814,0.02333,1.50884,10.73213,1.01962,0.00624,0.42253,0.05202,10000.0,7.35021,1.94605,0.04264,1.534,13.44869,0.00612,0.12312,0.01173,524.68807
159.69,0.23972,1.15525,20.00351,0.85878,0.00216,0.01814,0.02333,2.92074,11.70374,1.44981,0.00624,0.58278,0.05511,10000.0,11.34149,2.14714,0.04264,1.88138,17.31535,0.0043,0.09457,0.02364,626.85297
66.3625,0.16949,1.0595,18.89629,1.20872,0.00216,0.01814,0.02333,2.41631,10.3182,2.22758,0.00624,0.62155,0.05148,9999.457923602358,7.78158,1.77139,0.04264,1.41966,17.83513,0.0028,0.08283,0.01679,545.84242
166.42727,0.24426,1.1393,17.12643,2.17501,0.77497,0.50592,4.47936,1.58553,10.49643,5.45968,4.34145,0.68068,0.07378,10000.0,8.31442,1.92924,1.18863,1.52379,15.0324,0.79519,0.10839,0.58891,2.69725
122.81429,0.26304,0.98433,19.83147,1.28088,0.00216,0.01814,0.02333,2.16098,10.60561,1.3182,0.00624,0.52787,0.05804,10000.0,9.37168,1.89789,0.04264,1.48567,20.14722,0.00473,0.10996,0.01585,547.21804
120.58,0.27517,1.09052,18.72463,2.30814,0.00216,0.01814,0.02299,2.00427,11.96962,2.35243,0.00624,0.9036,0.05568,9997.718447436182,8.38377,2.02404,0.04264,1.55925,17.17032,0.00265,0.06162,0.00879,607.75955
114.0,0.22727,1.18839,18.67675,2.00902,0.00216,0.01814,0.02299,0.25619,10.80831,0.53773,0.00624,0.5972,0.06083,10000.0,7.86825,2.01147,0.04264,1.54333,15.71602,0.0116,0.10185,0.0101,481.22271
121.54,0.28145,1.07917,19.2914,1.68378,0.00216,0.01814,0.02299,2.34061,10.19122,2.29556,0.00624,0.63591,0.0508,10000.0,8.75939,1.99337,0.04264,1.54222,17.87622,0.00272,0.07988,0.01206,545.04042
85.08636,0.27762,1.49202,18.46951,1.43326,0.00216,0.01814,0.02333,3.02265,10.99778,2.2108,0.00624,0.75524,0.04546,9999.32769323607,7.77482,1.92721,0.04264,1.45509,12.37889,0.00282,0.0602,0.01416,600.96143
126.6,0.27559,1.11818,19.70918,0.75923,0.00216,0.01814,0.02333,1.59678,10.72753,0.91869,0.00624,0.40352,0.0519,10000.0,8.24569,2.00777,0.04264,1.49992,17.62616,0.00679,0.12862,0.02674,528.26011
131.0,0.27089,1.14207,21.72378,0.75973,0.00216,0.01814,0.02341,0.9455,10.79506,1.82859,0.00624,0.72395,0.04615,9999.760190004752,8.17822,2.0308,0.04264,1.60477,19.02136,0.00341,0.06375,0.02672,501.56125
116.225,0.29645,1.20108,19.70918,1.22327,0.00216,0.01814,0.02333,0.99696,10.96816,0.8032,0.00624,0.28344,0.05511,10000.0,7.27649,1.98999,0.04264,1.51331,16.40951,0.00777,0.19444,0.01659,512.86418
159.87273,0.2486,0.67119,19.6983,5.22224,0.521,3.91186,0.02223,1.73446,11.6184,2.76523,2.97956,0.80749,3.10214,9998.750018087401,11.0697,1.94218,0.04264,0.1,29.34852,1.07751,3.8417,0.84884,600.63141
102.37222,0.28507,0.85166,19.93418,1.22327,0.00216,0.01814,0.02333,1.59678,10.72753,0.8032,0.00624,0.14371,0.05511,10000.0,8.24569,1.98999,0.04264,1.52517,23.40622,0.00777,0.38348,0.01659,528.26011
163.98182,0.25301,0.06054,18.04823,0.50159,2.04473,2.559,0.67369,2.52567,13.67181,4.386,0.00624,3.99386,4.93182,10000.0,5.14353,3.39612,2.01256,0.13172,298.10485,0.00142,1.23485,9.17827,24.04277
123.26,0.26944,1.07455,20.15214,1.24357,0.00216,0.01814,0.02333,2.77278,8.53421,1.71604,0.00624,0.70072,0.04855,10000.0,9.44568,2.24739,0.04264,1.57424,18.75402,0.00364,0.06929,0.01632,484.65461
110.55,0.27542,0.98433,19.67679,1.24764,0.00216,0.01814,0.02333,0.37319,10.60737,0.95449,0.00624,0.14074,0.05761,10000.0,8.76434,1.84886,0.04264,1.45064,19.99008,0.00654,0.40935,0.01627,470.663
135.76154,0.30011,1.00976,19.22166,1.11415,0.00216,0.01758,0.02333,3.06433,11.9742,0.89512,0.00498,0.44346,0.04991,10000.0,7.94976,1.88379,0.04264,1.47099,19.03584,0.00556,0.11255,0.01771,644.60058
102.15,0.28077,1.34396,19.62786,0.7948,0.00216,0.01814,0.02299,1.18347,10.39998,0.97281,0.00624,0.35461,0.07249,10000.0,7.71549,2.06232,0.04264,1.51908,14.60449,0.00641,0.20441,0.02554,503.79328
127.29286,0.28256,1.47318,19.68298,1.65754,0.00216,0.01814,0.02333,2.00784,10.6207,1.70515,0.00624,0.4938,0.04546,10000.0,7.34789,1.92721,0.04264,1.51098,13.36085,0.00366,0.09207,0.01225,541.30041
122.39333,0.2091,2.16426,19.89662,3.30382,1.70604,0.7076,0.02343,4.22386,11.3311,3.70597,4.91854,0.47537,0.8215,10000.0,7.73737,1.95558,0.04264,4.89487,9.19327,1.32719,1.72815,0.73056,664.00862
113.36875,0.28964,1.1765,17.92341,1.45943,0.00216,0.01814,0.02333,1.63006,10.45729,2.18696,0.00624,0.78033,0.05379,9999.38238820857,6.6715,1.85456,0.04264,1.52733,15.23456,0.00285,0.06893,0.01391,518.10322
122.17333,0.27978,1.05937,19.10069,1.95711,0.00216,0.01814,0.02265,1.2701,10.71678,1.44733,0.00624,0.5609,0.05366,10000.0,8.3531,2.01351,0.04264,1.58234,18.03031,0.00431,0.09567,0.01037,529.10703
109.69412,0.27165,1.3187,15.11884,1.77928,0.00216,0.01814,0.0226,1.20577,10.9867,0.81006,0.00624,0.31798,0.07142,10000.0,7.81068,2.00383,0.04264,1.57301,11.46497,0.0077,0.22461,0.01141,539.59395
122.08,0.26993,0.91849,19.35065,1.17651,0.00216,0.01814,0.02333,1.99943,10.55422,1.22081,0.00624,0.48246,0.05687,9999.457923602358,8.70843,1.82524,0.04264,1.48271,21.06801,0.00511,0.11788,0.01725,538.09038
104.04444,0.27418,1.03861,19.81818,1.15126,0.00216,0.01814,0.02333,1.846,12.01399,0.90453,0.00624,0.25722,0.0582,10000.0,8.52509,2.33491,0.04264,1.59336,19.08148,0.0069,0.22626,0.01763,594.08439
132.12857,0.25667,1.10077,17.95397,0.79887,0.00216,0.01814,0.02333,0.57844,10.97908,0.53073,0.00624,0.35418,0.04885,10000.0,8.15834,2.12956,0.04264,1.59701,16.31041,0.01176,0.13791,0.02541,495.39279
124.07857,0.27319,1.05017,19.09686,1.22662,0.00216,0.01814,0.02299,2.2154,11.21542,1.0767,0.00624,0.3612,0.05531,9999.403228629857,9.19988,2.00744,0.04264,1.62357,18.18453,0.0058,0.15312,0.01655,584.13991
92.75,0.28812,1.04274,19.31019,2.73324,0.00216,0.01814,0.02299,1.23181,11.37427,2.00799,0.00624,0.64149,0.09085,9999.457923602358,7.72132,1.76893,0.04264,1.43665,18.51874,0.00311,0.14162,0.00743,548.26992
120.02667,0.27734,1.27403,19.16257,1.2543,0.00216,0.01814,0.02333,1.79343,11.11326,0.86653,0.00624,0.34734,0.05888,10000.0,8.22289,2.01178,0.04264,1.51686,15.04089,0.0072,0.16951,0.01618,553.22262
122.18667,0.27886,1.15154,18.68006,1.80572,0.00216,0.01814,0.02333,3.32774,11.1623,1.79644,0.00624,0.70195,0.05468,10000.0,8.36592,1.95353,0.04264,1.48154,16.22182,0.00347,0.0779,0.01124,621.09063
131.45714,0.27749,1.27409,19.57119,1.15638,0.00216,0.01814,0.02333,3.38164,10.62154,1.62356,0.00624,0.75487,0.04546,10000.0,7.78157,1.99986,0.04264,1.50366,15.36093,0.00384,0.06023,0.01755,600.22202
139.16154,0.24264,4.07122,18.87009,3.14425,4.51374,0.15832,4.86337,2.02787,14.18995,0.88501,0.00624,3.8941,0.05944,9996.306781496201,4.05093,5.54207,0.7367,1.47669,4.635,0.00705,0.01526,1.48591,3.33469
99.94737,0.2773,1.13029,19.79698,1.51519,0.00216,0.01814,0.02299,1.54189,10.39269,0.63792,0.00624,0.45739,0.09054,10000.0,8.04186,1.92924,0.04264,1.52379,17.51495,0.00978,0.19796,0.0134,519.06492
124.09333,0.28301,1.45238,19.66331,1.73047,0.00216,0.01814,0.02333,1.50884,10.7313,1.01962,0.00624,0.42253,0.05202,10000.0,7.31884,1.96191,0.04264,1.53036,13.53873,0.00612,0.12312,0.01173,524.65227
128.50714,0.26952,1.22127,18.52108,1.27112,0.00216,0.01814,0.02333,2.18313,12.15933,1.6688,0.00624,0.51745,0.04855,9999.960080829316,8.52745,2.06123,0.04264,1.50123,15.16546,0.00374,0.09383,0.01597,614.76469
123.86667,0.27669,1.27403,19.27922,1.33739,0.00216,0.01814,0.02333,1.79343,11.88051,0.86653,0.00624,0.34734,0.05511,10000.0,8.22289,2.04913,0.04264,1.50994,15.13245,0.0072,0.15867,0.01518,586.10957
113.4375,0.24115,1.23369,18.96098,1.1859,0.00216,0.01814,0.02299,1.27503,10.26277,0.8016,0.00624,0.52472,0.06593,9999.403228629857,8.17147,1.92924,0.04264,1.67047,15.36931,0.00778,0.12564,0.01712,501.80778
123.90667,0.28081,1.47127,19.39816,1.15703,0.00216,0.01814,0.02333,1.04113,10.73298,1.01962,0.00624,0.42253,0.05202,10000.0,7.31884,2.0193,0.04264,1.534,13.18463,0.00612,0.12312,0.01754,504.67689
138.33846,0.24712,1.14207,20.66418,0.75973,0.00216,0.01814,0.02341,1.92275,10.79506,0.9668,0.00624,0.72395,0.04319,9999.760190004752,8.10473,2.0308,0.04264,1.60477,18.09357,0.00645,0.05965,0.02672,543.30956
123.26,0.13466,1.05384,20.08931,1.12973,0.00216,0.01814,0.02333,2.6838,10.51123,2.02293,0.00624,0.70109,0.04855,9998.805214885511,8.38008,2.16748,0.04264,1.53599,19.06302,0.00308,0.06925,0.01797,565.58223
123.94,0.2741,1.25452,19.67768,1.55486,0.00216,0.01814,0.02333,1.9109,10.30582,1.53461,0.00624,0.66695,0.05331,10000.0,7.91777,1.92721,0.04264,1.48478,15.68548,0.00407,0.07994,0.01306,523.6487
91.14,0.25975,1.05733,19.10288,1.83639,0.00216,0.01814,0.02333,5.31176,10.66718,1.80263,0.00624,0.63729,0.04547,10000.0,8.27067,1.85874,0.04264,1.41639,18.06702,0.00346,0.07136,0.01105,684.90962
106.01667,0.28777,1.1818,19.57859,1.76285,0.00216,0.01814,0.02299,0.40371,11.18723,0.84677,0.00624,0.3188,0.07249,10000.0,8.16811,2.09399,0.04264,1.63625,16.56681,0.00737,0.22738,0.01152,504.11914
107.11111,0.28014,1.51291,19.15984,1.23266,0.00216,0.01814,0.0226,0.85735,10.31458,0.85249,0.00624,0.39553,0.07249,9999.403228629857,7.69268,2.09399,0.04264,1.61145,12.66423,0.00732,0.18327,0.01647,494.23963
125.17333,0.27567,1.07546,19.62815,1.35298,0.00216,0.01814,0.02333,2.34366,11.53089,0.82089,0.00624,0.36576,0.04991,10000.0,8.54926,2.19105,0.04264,1.51621,18.25092,0.0076,0.13646,0.015,594.70867
106.42222,0.29138,1.33529,19.66225,1.15638,0.00216,0.01814,0.02333,2.82123,10.20501,1.24483,0.00624,0.64881,0.06726,9999.403228629857,7.22165,2.01399,0.04264,1.49053,14.72507,0.00501,0.10367,0.01755,558.347
124.3,0.2689,0.99632,19.57643,2.18306,0.00216,0.01814,0.02257,1.97523,10.09967,2.17188,0.00624,1.04269,0.05171,10000.0,8.39629,1.92924,0.04264,1.49411,19.64878,0.00287,0.0496,0.0093,535.00419
143.9,0.27258,1.1469,19.63297,1.10962,0.00216,0.01814,0.02333,4.01946,9.88193,1.78756,0.00624,0.66685,0.0389,9999.403228629857,8.23081,1.83511,0.04264,1.44107,17.1183,0.00349,0.05834,0.01829,595.85882
144.70833,0.24794,2.42467,20.75544,1.24825,3.46927,2.2948,4.34494,7.3015,13.30947,0.24641,0.00624,0.12723,0.0582,9996.231524328614,4.99162,0.75947,0.04264,6.33887,8.56011,0.02532,0.45744,4.61771,4.74367
121.90667,0.28304,1.40794,19.55153,1.19262,0.00216,0.01814,0.02333,1.02599,10.49235,0.93802,0.00624,0.42253,0.05202,10000.0,7.29604,2.09194,0.04264,1.52635,13.88663,0.00665,0.12312,0.01702,493.71369
125.14667,0.26711,1.18769,20.95618,0.52852,0.00216,0.01814,0.02333,1.43649,11.37675,1.22067,0.00624,0.4976,0.05511,10000.0,9.4625,2.24472,0.04264,1.68187,17.64453,0.00511,0.11075,0.03841,549.2177
126.3,0.28101,1.05166,20.7238,0.52684,0.00216,0.01814,0.02333,1.92982,10.74294,1.19853,0.00624,0.46705,0.04991,10000.0,8.84872,2.16748,0.04264,1.64604,19.70583,0.00521,0.10686,0.03853,543.19623
76.7,0.21374,3.91605,18.51233,5.89067,0.00216,1.60217,0.02333,3.3294,14.90282,2.38788,0.0235,0.96606,2.71383,10000.0,10.23454,0.16525,0.04264,2.13877,4.72729,0.00984,2.80918,0.27235,781.49251
170.4,0.25062,8.60519,2.35857,14.49471,9.61143,7.9553,1.2925,16.68737,10.03966,5.56925,42.47993,14.2189,41.50477,9974.865877569486,25.76739,19.54498,6.3627,10.41152,0.27409,7.62759,2.91899,1.21194,20.67851
115.75625,0.28243,1.21008,17.24988,1.41677,0.00216,0.01814,0.02341,1.04127,10.28236,2.57245,0.00624,0.64695,0.05224,9998.821230077665,7.46008,1.96707,0.04264,1.59236,14.25515,0.00243,0.08075,0.01433,483.74936
127.03571,0.28439,1.27409,19.55281,1.24013,0.00216,0.01814,0.02333,2.08254,10.62154,1.62356,0.00624,0.48066,0.04546,10000.0,7.78157,1.99986,0.04264,1.53671,15.3465,0.00384,0.09459,0.01637,544.53849
170.74,0.25582,1.20093,21.16741,2.75172,4.30292,0.88026,2.27695,2.795,5.75049,1.34592,3.34355,0.37036,0.05754,9997.703898442674,13.63418,2.51084,0.04264,2.5255,17.62586,2.4842,0.15536,1.88362,3.75304
